NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;25;PB;2501807;Bayeux;25090909;EEEFM IRINEU PINTO;2;1;144;0;84;58,33;440,01;511,80;473,62;411,43;474,29;NA;NA;Grupo 2;52,8;60,71;61,3;7,4;31,3;Maior que 90 alunos
2015;25;PB;2501807;Bayeux;25090984;EEEFM JOAO CAETANO;2;1;34;0;17;50,00;424,38;503,71;462,35;403,62;483,53;NA;NA;Grupo 3;73,5;76,47;81,2;13,7;5,1;De 31 a 60 alunos
2015;25;PB;2501807;Bayeux;25091360;INSTITUTO DE ENSINO JAIME CAETANO;4;1;25;0;14;56,00;471,94;533,86;475,52;428,59;517,14;NA;NA;Grupo 3;41,7;71,43;89,4;8,7;1,9;De 1 a 30 alunos
2015;25;PB;2501807;Bayeux;25091433;INSTITUTO AUGUSTO DOS ANJOS;4;1;25;0;21;84,00;469,73;561,28;518,44;457,37;602,86;NA;NA;Grupo 3;26,5;80,95;94,1;4,4;1,5;De 1 a 30 alunos
2015;25;PB;2503209;Cabedelo;25091549;EEEFM JOSE GUEDES CAVALCANTE;2;1;60;0;42;70,00;444,61;530,21;485,75;429,30;511,90;NA;NA;Grupo 2;54,9;71,43;75,7;6,5;17,8;De 31 a 60 alunos
2015;25;PB;2503209;Cabedelo;25091611;EEEFM PROFESSOR PEDRO ANIBAL MOURA;2;1;85;0;56;65,88;436,62;512,14;480,42;428,10;491,43;NA;NA;Grupo 3;61,8;78,57;71,2;16,8;12,0;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25092251;ACADEMIA DE COMERCIO EPITACIO PESSOA;4;1;59;0;54;91,53;492,54;574,70;528,34;480,36;592,59;NA;NA;Grupo 3;72,0;74,07;96,8;1,1;2,1;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25092260;ANGLO CENTRO DE EDUCACAO LTDA;4;1;76;0;73;96,05;503,64;577,21;519,48;492,84;610,41;NA;NA;Grupo 4;54,1;61,64;98,1;1,2;0,7;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25092448;CENTRO DE ENSINO DECISAO LTDA;4;1;76;0;72;94,74;494,26;587,74;519,78;474,31;647,22;NA;NA;Grupo 4;0,0;29,17;96,3;3,7;0,0;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25092839;CENTRO EST EXP DE ENS A SESQUICENTENARIO;2;1;188;1;178;94,68;485,98;573,36;522,22;490,64;645,87;NA;NA;Grupo 4;48,4;66,29;95,7;3,8;0,5;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25092871;CENTRO PROFIS DEP ANTONIO CABRAL;2;1;127;1;100;78,74;457,29;539,85;493,73;450,56;546,40;NA;NA;Grupo 3;65,3;65,00;56,6;28,6;14,8;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25092901;INTERACTIVO SISTEMA DE ENSINO EIREL - MEI;4;1;65;0;59;90,77;529,39;590,61;541,15;508,24;669,49;NA;NA;Grupo 4;57,1;42,37;NA;NA;NA;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093037;EVO COLEGIO E CURSO -CRISTO;4;1;27;0;26;96,30;503,70;576,23;498,19;464,42;629,23;NA;NA;Grupo 4;46,3;80,77;93,3;6,7;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25093061;COLEGIO NOSSA SENHORA DE LOURDES;4;1;52;0;48;92,31;577,35;643,14;571,30;618,64;733,75;NA;NA;Grupo 5;76,3;87,50;98,9;1,1;0,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25093088;COLEGIO MARISTA PIO X;4;1;137;0;127;92,70;567,59;628,96;571,89;621,39;753,86;NA;NA;Grupo 6;60,5;83,46;97,9;2,1;0,0;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25093096;COLEGIO PIO XI;4;1;83;0;77;92,77;578,16;609,01;560,29;608,25;697,14;NA;NA;Grupo 6;60,6;81,82;98,6;1,4;0,0;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093118;COLEGIO QUESTAO DE INTELIGENCIA;4;1;27;0;24;88,89;492,75;559,67;491,81;489,48;590,00;NA;NA;Grupo 4;54,3;50,00;82,9;16,2;0,9;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25093665;ESC CENECISTA JOAO REGIS DE AMORIM;4;1;75;0;70;93,33;504,48;589,79;521,69;509,57;638,29;NA;NA;Grupo 4;73,0;82,86;96,6;2,2;1,2;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093703;ESC DE EDUC BASC E PROF FUND BRADESCO;4;1;68;0;62;91,18;480,15;557,24;500,03;491,43;551,61;NA;NA;Grupo 3;84,6;100,00;100,0;0,0;0,0;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093835;EEEFM COMP LUIS RAMALHO;2;1;161;0;138;85,71;453,52;546,14;492,26;446,59;546,96;NA;NA;Grupo 3;79,0;62,32;73,1;20,9;6,0;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25093843;EEEFM CON FRANCISCO GOMES DE LIMA;2;1;67;1;49;73,13;473,88;539,63;506,11;444,92;537,14;NA;NA;Grupo 3;60,2;55,10;70,8;16,5;12,7;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093878;EEEM CON LUIZ GONZAGA DE OLIVEIRA;2;1;39;0;30;76,92;450,89;554,67;507,05;444,03;556,67;NA;NA;Grupo 2;83,0;56,67;56,9;14,6;28,5;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25093886;EEEFM FRANCISCA A CUNHA;2;1;12;0;10;83,33;420,99;532,51;450,34;472,55;480,00;NA;NA;Grupo 2;40,3;50,00;44,2;9,5;46,3;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25093894;EEEM PROF PEDRO AUGUSTO PORTO CAMINHA;2;1;44;0;23;52,27;453,79;524,58;480,84;397,12;505,22;NA;NA;Grupo 2;63,8;30,43;57,5;10,3;32,2;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25093932;EEEFMP DAURA SANTIAGO RANGEL;2;1;81;0;62;76,54;448,37;538,19;488,20;415,16;547,10;NA;NA;Grupo 3;67,4;82,26;59,9;22,6;17,5;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25093959;EEEFM PROF OLIVINA OLIVIA CARNEIRO DA CUNHA;2;1;453;4;377;83,22;443,77;528,95;488,43;435,57;515,65;NA;NA;Grupo 3;73,8;73,47;82,4;10,9;6,7;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25093975;EEEFM CONEGO NICODEMOS NEVES;2;1;77;4;41;53,25;440,82;529,90;482,42;434,23;485,85;NA;NA;Grupo 3;68,7;65,85;72,6;9,0;18,4;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25094050;EEEFM PROF LUIZ GONZAGA DE ALBUQUERQUE BURITY;2;1;125;0;80;64,00;440,41;526,94;470,96;414,80;497,50;NA;NA;Grupo 3;79,6;81,25;66,9;23,5;9,6;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094122;CPM - ESTUDANTE REBECA CRISTINA ALVES SIMOES;2;1;63;0;58;92,06;470,54;558,30;502,89;450,27;572,07;NA;NA;Grupo 4;70,5;96,55;93,0;7,0;0,0;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25094130;EEEFM ESCRITOR HORACIO DE ALMEIDA;2;1;108;0;58;53,70;448,59;536,42;492,01;441,76;541,38;NA;NA;Grupo 3;82,7;48,28;74,8;9,0;16,2;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094157;EEEFM ESCRITOR JOSE LINS DO REGO;2;1;203;1;158;77,83;447,69;531,64;481,78;432,28;525,95;NA;NA;Grupo 3;66,1;77,85;73,2;8,1;18,7;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094181;EEEFM PAPA PAULO VI;2;1;246;0;146;59,35;445,06;537,97;486,52;429,00;505,07;NA;NA;Grupo 3;72,5;76,71;61,5;12,1;26,4;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094190;EEEFM PRESIDENTE JOAO GOULART;2;1;91;0;78;85,71;456,93;550,13;496,50;441,76;538,72;NA;NA;Grupo 3;92,0;88,46;82,2;9,4;8,4;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094211;EEEFM JOSE DO PATROCINIO;2;1;136;0;73;53,68;444,52;524,44;473,68;424,55;506,30;NA;NA;Grupo 3;63,1;67,12;98,9;0,9;0,2;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094653;EEEFM PROF ORLANDO CAVALCANTI GOMES;2;1;112;0;77;68,75;446,13;525,11;478,44;423,59;501,56;NA;NA;Grupo 2;68,4;38,96;65,9;15,0;19,1;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094661;EEEF PEDRO LINS VIEIRA DE MELO;2;1;29;0;21;72,41;448,59;547,18;493,49;434,51;534,29;NA;NA;Grupo 3;52,2;0,00;76,6;9,2;14,2;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25094688;EEEFM PADRE HILDON BANDEIRA;2;1;73;0;51;69,86;458,18;539,95;487,82;430,98;489,02;NA;NA;Grupo 3;79,3;70,59;58,0;23,3;18,7;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25094726;EEEFM PROF CELESTIN MALZAC;2;1;117;2;87;74,36;448,19;538,49;488,82;421,31;522,30;NA;NA;Grupo 3;65,5;71,26;81,6;10,2;8,2;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25094750;EEEFM PROF OLIVIO PINTO;2;1;35;0;20;57,14;475,60;559,03;500,46;475,24;603,00;NA;NA;Grupo 3;71,9;85,00;87,0;4,9;8,1;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25095048;EEEM PROFª URSULA LIANZA;2;1;42;0;25;59,52;461,66;535,14;506,42;425,18;509,60;NA;NA;Grupo 2;69,4;8,00;75,2;10,5;14,3;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25095056;EEEFM PREF OSWALDO PESSOA;2;1;157;0;119;75,80;443,83;530,57;486,05;439,07;495,46;NA;NA;Grupo 2;68,0;65,55;75,2;12,0;12,8;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25095080;EEEFM PADRE ROMA;2;1;13;0;11;84,62;465,85;531,05;482,39;469,13;532,73;NA;NA;Grupo 3;32,4;72,73;79,2;4,2;16,6;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25096702;ENE PROFª MARIA DO CARMO DE MIRANDA;2;1;51;0;41;80,39;438,75;534,77;491,38;437,22;492,20;NA;NA;Grupo 3;33,3;85,37;71,4;12,4;16,2;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25096800;ESCOLA PROF RAMALHO;4;1;12;0;11;91,67;463,14;522,28;461,56;445,55;536,36;NA;NA;Grupo 3;0,0;72,73;NA;NA;NA;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25096850;IFPB - CAMPUS JOAO PESSOA;1;1;239;8;200;83,68;529,89;616,95;568,10;560,61;644,80;NA;NA;Grupo 3;67,1;85,50;78,0;19,9;2,1;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25097326;COLEGIO GEO TAMBAU;4;1;244;0;237;97,13;569,99;630,09;567,71;619,23;714,85;NA;NA;Grupo 6;68,1;70,04;95,7;4,2;0,1;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25097539;COLEGIO E CURSO EVOLUCAO;4;1;64;0;60;93,75;614,15;650,34;574,43;689,20;779,00;NA;NA;Grupo 6;68,7;86,67;97,0;2,6;0,4;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25097628;EXTERNATO SANTA DOROTEIA;4;1;12;0;12;100,00;522,02;566,17;514,37;541,70;640,00;NA;NA;Grupo 4;60,0;83,33;97,9;2,1;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25097725;INSTITUTO DE EDUCACAO DA PARAIBA;2;1;118;0;74;62,71;439,43;529,15;473,13;411,40;522,16;NA;NA;Grupo 3;92,5;68,92;65,4;17,2;17,4;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25097784;INSTITUTO EDUCACIONAL PARAIBANO LTDA ME;4;1;118;0;116;98,31;513,94;594,65;544,05;522,75;655,86;NA;NA;Grupo 4;59,1;63,79;94,7;5,3;0,0;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25097938;INST EDUCACIONAL SANTOS DUMONT;4;1;39;0;35;89,74;510,34;569,60;535,14;488,00;668,57;NA;NA;Grupo 5;66,0;71,43;95,7;2,8;1,5;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25097962;INSTITUTO JOAO XXIII;4;1;35;0;34;97,14;569,81;631,17;576,83;567,88;717,06;NA;NA;Grupo 5;77,1;94,12;100,0;0,0;0,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25098314;INTEGRACAO CENTRO DE ENSINO LTDA;4;1;57;0;54;94,74;472,67;559,70;508,85;452,88;575,56;NA;NA;Grupo 3;81,7;79,63;96,7;3,3;0,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25098330;COLEGIO COLIBRI LTDA;4;1;28;1;24;85,71;540,67;606,24;557,03;522,20;670,00;NA;NA;Grupo 5;65,5;66,67;95,8;4,2;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25098357;LYCEU PARAIBANO;2;1;591;3;523;88,49;467,78;553,96;506,38;449,67;552,47;NA;NA;Grupo 3;84,7;62,52;82,1;9,4;8,5;Maior que 90 alunos
2015;25;PB;2507507;João Pessoa;25098578;SISTEMA EDUC GENIUS LTDA - COLEGIO MASTER BESSA;4;1;22;0;20;90,91;480,67;545,91;503,56;455,15;567,00;NA;NA;Grupo 5;69,7;35,00;83,3;9,5;7,2;De 1 a 30 alunos
2015;25;PB;2513703;Santa Rita;25098829;CENTRO EDUCACIONAL SANTA TEREZINHA;4;1;55;0;51;92,73;461,07;563,60;512,69;462,29;604,71;NA;NA;Grupo 4;50,0;76,47;97,4;2,6;0,0;De 31 a 60 alunos
2015;25;PB;2513703;Santa Rita;25098896;COFRAG - COLEGIO DR FRANCISCO AGUIAR;4;1;16;0;12;75,00;447,27;551,93;493,30;439,55;563,33;NA;NA;Grupo 2;51,5;91,67;NA;NA;NA;De 1 a 30 alunos
2015;25;PB;2513703;Santa Rita;25099051;ESCOLA CENECISTA MINISTRO JOAO AGRIPINO FILHO;4;1;33;0;29;87,88;472,14;556,16;514,04;449,77;557,93;NA;NA;Grupo 3;50,0;82,76;100,0;0,0;0,0;De 31 a 60 alunos
2015;25;PB;2513703;Santa Rita;25099116;EEEFM PROF LUIS DE AZEVEDO SOARES;2;1;139;0;73;52,52;447,32;522,11;471,44;430,74;476,71;NA;NA;Grupo 3;54,5;71,23;65,5;9,8;24,7;Maior que 90 alunos
2015;25;PB;2513703;Santa Rita;25099868;INST NOSSA SENHORA DE FATIMA LTDA;4;1;38;0;29;76,32;474,90;555,77;493,06;464,98;550,34;NA;NA;Grupo 3;29,3;17,24;100,0;0,0;0,0;De 31 a 60 alunos
2015;25;PB;2516201;Sousa;25101579;ACAO COLEGIO E CURSO;4;1;29;0;28;96,55;529,92;615,40;532,65;563,67;673,57;NA;NA;Grupo 4;58,3;67,86;98,6;1,4;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25101668;IEPMA - COLEGIO E CURSO;4;1;12;0;10;83,33;480,99;566,40;506,08;477,43;646,00;NA;NA;Grupo 3;8,3;30,00;93,9;6,1;0,0;De 1 a 30 alunos
2015;25;PB;2501401;Baía da Traição;25101978;EEIEFM AKAJUTIBIRO;2;2;16;0;10;62,50;471,82;560,25;486,66;446,76;440,00;NA;NA;Grupo 2;36,1;70,00;97,4;0,0;2,6;De 1 a 30 alunos
2015;25;PB;2502805;Brejo do Cruz;25102197;ESCOLA PART CENTRO EDUC CIRANDA DO SABER;4;1;11;0;10;90,91;462,80;567,14;497,84;447,59;630,00;NA;NA;Grupo 3;31,6;70,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2500601;Alhandra;25102519;EEEFM ANTONIO CAMELO;2;2;48;0;28;58,33;439,72;518,81;449,83;402,91;478,57;NA;NA;Grupo 2;56,9;89,29;79,4;6,3;14,3;De 31 a 60 alunos
2015;25;PB;2507002;Itaporanga;25103253;COLEGIO DIOCESANO DOM JOAO DA MATA;4;1;59;0;56;94,92;482,46;559,31;506,49;476,21;557,50;NA;NA;Grupo 2;54,4;83,93;94,5;4,0;1,5;De 31 a 60 alunos
2015;25;PB;2504405;Conceição;25103269;COLEGIO JOAO HERMAN RODRIGUES DE FIGUEIREDO;4;1;20;0;20;100,00;467,29;559,28;487,20;474,08;541,00;NA;NA;Grupo 2;69,0;80,00;95,8;4,2;0,0;De 1 a 30 alunos
2015;25;PB;2506806;Ingá;25104837;CENTRO EDUC SONHO DE ELOI - CESE;4;1;24;0;19;79,17;438,71;531,35;469,64;415,41;547,37;NA;NA;Grupo 2;25,0;52,63;95,8;2,8;1,4;De 1 a 30 alunos
2015;25;PB;2504009;Campina Grande;25107909;ESPACO EDUCACIONAL CARMELA VELOSO LTDA;4;1;25;0;25;100,00;475,86;567,30;520,37;469,58;588,80;NA;NA;Grupo 3;33,3;68,00;76,3;22,0;1,7;De 1 a 30 alunos
2015;25;PB;2511301;Piancó;25109375;INSTITUTO EDUCACIONAL ELISEU FREIRES MARIZ;4;1;15;0;14;93,33;472,58;582,33;527,67;441,81;618,57;NA;NA;Grupo 3;38,5;71,43;97,0;3,0;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25110144;INST DE EDUC CORACAO DE MARIA LTDA;4;1;35;0;32;91,43;543,48;602,74;543,58;539,42;629,38;NA;NA;Grupo 5;57,1;87,50;91,2;8,8;0,0;De 31 a 60 alunos
2015;25;PB;2506301;Guarabira;25111590;SOCIEDADE GUARABIRENSE DE EDUCACAO LTDA;4;1;65;0;63;96,92;519,45;598,79;540,80;514,51;661,59;NA;NA;Grupo 4;56,8;55,56;95,9;4,1;0,0;De 61 a 90 alunos
2015;25;PB;2516300;Sumé;25112139;INSTITUTO EDUCACIONAL IMACULADA CONCEICAO;4;1;21;0;21;100,00;482,48;573,02;525,77;463,94;600,00;NA;NA;Grupo 4;43,6;80,95;96,7;3,3;0,0;De 1 a 30 alunos
2015;25;PB;2507002;Itaporanga;25113356;COLEGIO BATISTA DE ITAPORANGA;4;1;19;0;18;94,74;482,70;561,59;513,52;485,11;605,56;NA;NA;Grupo 3;37,1;72,22;93,8;6,2;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25114484;EEEFM JOAO ROBERTO BORGES DE SOUZA;2;1;54;0;50;92,59;457,04;554,42;505,58;438,70;569,20;NA;NA;Grupo 3;84,0;64,00;73,3;15,5;11,2;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25114506;EEEFM PROF JOSE BAPTISTA DE MELLO;2;1;27;0;22;81,48;472,33;558,96;512,33;457,55;557,73;NA;NA;Grupo 3;72,7;63,64;72,4;19,8;7,8;De 1 a 30 alunos
2015;25;PB;2504009;Campina Grande;25114808;EEEFM PROF ITAN PEREIRA;2;1;31;0;18;58,06;441,42;524,11;487,63;437,47;546,67;NA;NA;Grupo 3;75,0;66,67;68,3;30,4;1,3;De 31 a 60 alunos
2015;25;PB;2513406;Santa Luzia;25116746;CEDUC SANTA LUZIA - CENTRO EDUCACIONAL SANTA LUZIA;4;1;14;1;10;71,43;492,00;548,17;513,66;444,96;546,00;NA;NA;Grupo 3;16,7;80,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25117050;COLEGIO INTENSIVO;4;1;35;0;35;100,00;475,07;563,16;513,23;479,47;574,29;NA;NA;Grupo 3;43,6;80,00;83,2;16,8;0,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25117254;INSTITUTO EVANGELICO HATIKVA;4;1;24;0;19;79,17;440,31;509,69;481,03;427,83;532,63;NA;NA;Grupo 3;58,3;63,16;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2504009;Campina Grande;25117963;CENTRO CAMPINENSE DE EDUCACAO LTDA COLEGIO MOTIVA;4;1;130;0;129;99,23;626,54;672,22;592,75;711,90;803,57;NA;NA;Grupo 6;80,0;56,59;90,7;5,5;3,8;Maior que 90 alunos
2015;25;PB;2513703;Santa Rita;25118102;COLEGIO E CURSO JOSE AMERICO DE ALMEDA;4;1;41;0;32;78,05;454,25;534,53;484,71;431,19;545,63;NA;NA;Grupo 3;28,6;81,25;100,0;0,0;0,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25118285;GEO SUL;4;1;325;0;314;96,62;563,74;628,26;561,45;596,89;742,04;NA;NA;Grupo 5;61,4;78,98;95,8;4,2;0,0;Maior que 90 alunos
2015;25;PB;2504009;Campina Grande;25118307;CENTRO CAMPINENSE DE EDUC LTDA-COLEGIO MOTIVA;4;1;91;0;85;93,41;601,13;660,02;577,96;663,13;739,76;NA;NA;Grupo 6;82,0;83,53;89,0;8,7;2,3;Maior que 90 alunos
2015;25;PB;2513703;Santa Rita;25118374;CENTRO EDUCACIONAL NOVO VIVER - SISTEMA DE ENSINO;4;1;20;0;11;55,00;467,17;532,31;489,68;423,12;560,00;NA;NA;Grupo 3;48,4;81,82;97,1;1,4;1,5;De 1 a 30 alunos
2015;25;PB;2501534;Baraúna;25118579;EEEM PREFEITO SEVERINO PEREIRA GOMES;2;1;44;0;35;79,55;446,79;541,41;469,64;443,92;525,71;NA;NA;Grupo 1;40,9;82,86;53,6;22,8;23,6;De 31 a 60 alunos
2015;25;PB;2503704;Cajazeiras;25119494;DEFINICAO COLEGIO E CURSO;4;1;29;0;24;82,76;501,39;587,50;517,39;476,23;564,17;NA;NA;Grupo 3;43,8;54,17;89,7;7,7;2,6;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25120298;CENTRO PESSOENSE DE EDUCACAO - COLEGIO MOTIVA;4;1;259;0;248;95,75;621,81;656,84;591,13;686,17;746,94;NA;NA;Grupo 6;69,0;83,47;92,6;3,3;4,1;Maior que 90 alunos
2015;25;PB;2504801;Coremas;25120522;COLEGIO E CURSOS SANTA RITA DE CASSIA;4;1;20;0;19;95,00;502,97;544,75;486,11;489,61;608,42;NA;NA;Grupo 3;26,5;73,68;97,0;3,0;0,0;De 1 a 30 alunos
2015;25;PB;2504009;Campina Grande;25120670;EEEFM MAJOR VENEZIANO VITAL DO REGO;2;1;82;0;50;60,98;454,07;536,27;483,46;430,69;509,60;NA;NA;Grupo 3;76,9;66,00;73,9;7,8;18,3;De 61 a 90 alunos
2015;25;PB;2507507;João Pessoa;25120697;CLASSE A COLEGIO E CURSOS LTDA;4;1;27;0;27;100,00;501,31;598,64;519,10;528,94;677,78;NA;NA;Grupo 5;21,7;7,41;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2503001;Caaporã;25120751;EEEFM PROFª AURICELIA MARIA DA COSTA;2;1;135;1;72;53,33;432,38;507,72;448,89;404,08;477,50;NA;NA;Grupo 2;49,2;81,94;81,4;11,3;7,3;Maior que 90 alunos
2015;25;PB;2501401;Baía da Traição;25120778;EEIEFM PEDRO POTI;2;2;44;0;25;56,82;409,89;478,53;416,19;392,19;422,40;NA;NA;Grupo 1;31,6;92,00;89,3;0,0;10,7;De 31 a 60 alunos
2015;25;PB;2500304;Alagoa Grande;25121251;EXTERNATO DOM PEDRO II;4;1;28;0;23;82,14;507,80;593,81;553,92;502,60;598,26;NA;NA;Grupo 3;51,7;86,96;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2506301;Guarabira;25121413;EXECUTIVO COLEGIO E CURSO;4;1;129;0;121;93,80;501,65;565,75;519,37;489,39;627,27;NA;NA;Grupo 3;54,2;77,69;98,4;0,0;1,6;Maior que 90 alunos
2015;25;PB;2515971;Sobrado;25122401;EEEFM SEVERINA RAMOS DE OLIVEIRA;2;1;51;0;35;68,63;452,69;557,75;502,33;435,05;526,29;NA;NA;Grupo 1;44,2;80,00;57,0;38,3;4,7;De 31 a 60 alunos
2015;25;PB;2505105;Cuité;25122568;IDEA INSTITUTO DELTA DE ENSINO E APRENDIZAGEM;4;1;22;0;22;100,00;479,38;553,92;508,60;502,50;575,45;NA;NA;Grupo 3;33,3;54,55;100,0;0,0;0,0;De 1 a 30 alunos
2015;25;PB;2505352;Damião;25123203;EEEM FRANCISCO MARQUES DE MELO;2;1;58;0;30;51,72;440,90;532,96;469,06;431,70;530,00;NA;NA;Grupo 1;33,0;76,67;88,1;1,5;10,4;De 31 a 60 alunos
2015;25;PB;2516755;Tenório;25123297;EEEFEM MARIA ELIDIA RANGEL;2;1;17;0;14;82,35;456,44;539,61;468,95;421,47;565,71;NA;NA;Grupo 1;44,1;100,00;89,0;5,5;5,5;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25123459;VIA MEDICINA COLEGIO E CURSO LTDA;4;1;55;0;51;92,73;543,03;601,77;550,93;544,62;640,51;NA;NA;Grupo 5;69,4;25,49;89,6;8,1;2,3;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25123785;INSTITUTO EDUCACIONAL MADRE TEREZA LTDA;4;1;17;0;14;82,35;540,61;612,81;530,71;555,44;700,00;NA;NA;Grupo 5;71,4;0,00;94,1;4,4;1,5;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25123793;SISTEMA FORTE DE ENSINO - MILLENNIO;4;1;30;0;25;83,33;470,48;534,20;469,44;447,64;552,80;NA;NA;Grupo 3;29,0;40,00;81,0;19,0;0,0;De 1 a 30 alunos
2015;25;PB;2504009;Campina Grande;25123998;ESCOLA WALNYZA BORBOREMA CUNHA;2;2;21;0;14;66,67;433,18;526,88;459,64;427,05;532,86;NA;NA;Grupo 3;61,5;71,43;84,5;11,9;3,6;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25124277;EEEFM SEVERINO DIAS DE OLIVEIRA MESTRE SIVUCA;2;1;23;0;14;60,87;437,38;537,87;480,70;456,16;531,43;NA;NA;Grupo 3;60,0;64,29;80,9;2,1;17,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25124528;COLEGIO POLIGONO;4;1;50;0;50;100,00;483,84;573,98;526,63;483,88;584,00;NA;NA;Grupo 4;62,9;56,00;93,6;5,4;1,0;De 31 a 60 alunos
2015;25;PB;2507507;João Pessoa;25124994;COLEGIO KAIROS;4;1;10;0;10;100,00;533,14;595,63;540,64;601,23;668,00;NA;NA;Grupo 6;53,8;90,00;98,1;1,9;0,0;De 1 a 30 alunos
2015;25;PB;2507507;João Pessoa;25125494;POLIGONO VESTIBULARES;4;1;30;0;30;100,00;535,79;613,03;549,59;566,58;691,33;NA;NA;Grupo 5;50,0;30,00;98,6;1,4;0,0;De 1 a 30 alunos
